,Commodity,Price,Date,Log_Price,Low_Temp,Hi_Temp,Precip_Type,Snow_Amt
494,"Natural Gas, Opal, $ per MMBtu-I",2.52,2017-09-26,0.9242589015233319,27.28,49.56,rain,
495,"Natural Gas, Opal, $ per MMBtu-I",2.49,2017-09-27,0.9122827104766164,28.95,55.56,,
496,"Natural Gas, Opal, $ per MMBtu-I",2.46,2017-09-28,0.9001613499442714,36.89,54.98,,
497,"Natural Gas, Opal, $ per MMBtu-I",2.38,2017-09-29,0.8671004876833833,30.44,54.27,rain,
498,"Natural Gas, Opal, $ per MMBtu-I",2.44,2017-10-02,0.8919980393051105,22.68,37.31,snow,0.04
499,"Natural Gas, Opal, $ per MMBtu-I",2.36,2017-10-03,0.8586616190375187,34.91,44.64,snow,0.089
500,"Natural Gas, Opal, $ per MMBtu-I",2.48,2017-10-04,0.9082585601768908,25.73,49.04,rain,
501,"Natural Gas, Opal, $ per MMBtu-I",2.59,2017-10-05,0.9516578757114463,28.14,55.06,,
502,"Natural Gas, Opal, $ per MMBtu-I",2.53,2017-10-06,0.9282193027394288,31.59,46.84,,
503,"Natural Gas, Opal, $ per MMBtu-I",2.48,2017-10-09,0.9082585601768908,19.23,43.51,,
504,"Natural Gas, Opal, $ per MMBtu-I",2.5,2017-10-10,0.9162907318741551,23.39,52.66,,
505,"Natural Gas, Opal, $ per MMBtu-I",2.58,2017-10-11,0.9477893989335261,29.76,58.01,,
506,"Natural Gas, Opal, $ per MMBtu-I",2.59,2017-10-12,0.9516578757114463,16.49,44.43,,
507,"Natural Gas, Opal, $ per MMBtu-I",2.6,2017-10-13,0.9555114450274363,22.81,48.44,,
508,"Natural Gas, Opal, $ per MMBtu-I",2.61,2017-10-16,0.959350221334602,23.93,59.64,,
509,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-10-17,0.9895411936137477,28.56,62.29,,
510,"Natural Gas, Opal, $ per MMBtu-I",2.57,2017-10-18,0.9439058989071284,23.6,60.51,,
511,"Natural Gas, Opal, $ per MMBtu-I",2.57,2017-10-19,0.9439058989071284,36.52,63.92,,
512,"Natural Gas, Opal, $ per MMBtu-I",2.55,2017-10-20,0.9360933591703348,25.33,54.82,,
513,"Natural Gas, Opal, $ per MMBtu-I",2.81,2017-10-23,1.0331844833456545,25.91,49.76,,
514,"Natural Gas, Opal, $ per MMBtu-I",2.73,2017-10-24,1.0043016091968684,22.08,58.17,,
515,"Natural Gas, Opal, $ per MMBtu-I",2.72,2017-10-25,1.000631880307906,32.42,60.88,,
516,"Natural Gas, Opal, $ per MMBtu-I",2.71,2017-10-26,0.9969486348916096,17.44,49.56,,
517,"Natural Gas, Opal, $ per MMBtu-I",2.53,2017-10-27,0.9282193027394288,24.77,50.08,,
518,"Natural Gas, Opal, $ per MMBtu-I",2.7,2017-10-30,0.9932517730102834,13.71,32.56,,
519,"Natural Gas, Opal, $ per MMBtu-I",2.59,2017-10-31,0.9516578757114463,31.93,41.85,,
520,"Natural Gas, Opal, $ per MMBtu-I",2.61,2017-11-02,0.959350221334602,40.06,50.01,,
521,"Natural Gas, Opal, $ per MMBtu-I",2.62,2017-11-03,0.9631743177730056,33.66,43.31,rain,
522,"Natural Gas, Opal, $ per MMBtu-I",2.98,2017-11-06,1.091923300517313,13.72,29.97,snow,0.052
523,"Natural Gas, Opal, $ per MMBtu-I",2.92,2017-11-07,1.0715836162801904,5.88,29.37,snow,0.224
524,"Natural Gas, Opal, $ per MMBtu-I",2.96,2017-11-08,1.085189268335969,18.99,32.81,snow,0.023
525,"Natural Gas, Opal, $ per MMBtu-I",2.99,2017-11-09,1.095273387402595,24.53,45.27,,
526,"Natural Gas, Opal, $ per MMBtu-I",2.83,2017-11-10,1.0402767116551463,21.21,38.81,,
527,"Natural Gas, Opal, $ per MMBtu-I",2.88,2017-11-13,1.0577902941478545,32.62,50.32,,
528,"Natural Gas, Opal, $ per MMBtu-I",2.83,2017-11-14,1.0402767116551463,18.83,37.89,snow,0
529,"Natural Gas, Opal, $ per MMBtu-I",2.84,2017-11-15,1.0438040521731147,31.68,44.43,,
530,"Natural Gas, Opal, $ per MMBtu-I",2.81,2017-11-16,1.0331844833456545,30.2,43.58,rain,
531,"Natural Gas, Opal, $ per MMBtu-I",2.76,2017-11-17,1.0152306797290584,9.66,31.13,snow,1.105
532,"Natural Gas, Opal, $ per MMBtu-I",2.78,2017-11-20,1.0224509277025455,31.85,33.65,snow,0.013
533,"Natural Gas, Opal, $ per MMBtu-I",2.72,2017-11-21,1.000631880307906,35.19,41.17,rain,
534,"Natural Gas, Opal, $ per MMBtu-I",2.48,2017-11-22,0.9082585601768908,30.41,49,,
535,"Natural Gas, Opal, $ per MMBtu-I",2.61,2017-11-27,0.959350221334602,17.88,43.16,rain,
536,"Natural Gas, Opal, $ per MMBtu-I",2.62,2017-11-28,0.9631743177730056,16.57,38.2,,
537,"Natural Gas, Opal, $ per MMBtu-I",2.74,2017-11-29,1.007957920399979,13.57,35.72,,
538,"Natural Gas, Opal, $ per MMBtu-I",2.64,2017-11-30,0.9707789171582248,27.92,39.43,,
539,"Natural Gas, Opal, $ per MMBtu-I",2.51,2017-12-01,0.9202827531436925,17.53,36.25,,
540,"Natural Gas, Opal, $ per MMBtu-I",2.69,2017-12-04,0.9895411936137477,6.46,21.83,,
541,"Natural Gas, Opal, $ per MMBtu-I",2.72,2017-12-05,1.000631880307906,2.93,23.74,,
542,"Natural Gas, Opal, $ per MMBtu-I",2.78,2017-12-06,1.0224509277025455,6.3,24.31,,
543,"Natural Gas, Opal, $ per MMBtu-I",2.56,2017-12-07,0.9400072584914712,11.7,27.65,,
544,"Natural Gas, Opal, $ per MMBtu-I",2.46,2017-12-08,0.9001613499442714,7.61,36.04,snow,0.046
545,"Natural Gas, Opal, $ per MMBtu-I",2.54,2017-12-11,0.9321640810304452,15.18,43.36,,
546,"Natural Gas, Opal, $ per MMBtu-I",2.62,2017-12-12,0.9631743177730056,20.21,47.51,,
547,"Natural Gas, Opal, $ per MMBtu-I",2.56,2017-12-13,0.9400072584914712,13.27,34.29,,
548,"Natural Gas, Opal, $ per MMBtu-I",2.57,2017-12-14,0.9439058989071284,13.21,31.5,,
549,"Natural Gas, Opal, $ per MMBtu-I",2.54,2017-12-15,0.9321640810304452,24.05,35.96,,
550,"Natural Gas, Opal, $ per MMBtu-I",2.66,2017-12-18,0.9783261227936078,13.84,30.09,,
551,"Natural Gas, Opal, $ per MMBtu-I",2.59,2017-12-19,0.9516578757114463,26.78,38.11,,
552,"Natural Gas, Opal, $ per MMBtu-I",2.65,2017-12-20,0.9745596399981308,14.06,37.99,,
553,"Natural Gas, Opal, $ per MMBtu-I",2.48,2017-12-21,0.9082585601768908,3.35,23.68,,
554,"Natural Gas, Opal, $ per MMBtu-I",2.47,2017-12-22,0.9042181506398859,20.21,24.46,,
555,"Natural Gas, Opal, $ per MMBtu-I",2.53,2017-12-26,0.9282193027394288,9.22,26.26,,
556,"Natural Gas, Opal, $ per MMBtu-I",2.61,2017-12-27,0.959350221334602,23.35,32.02,,
557,"Natural Gas, Opal, $ per MMBtu-I",2.87,2017-12-28,1.0543120297715298,26.36,36.26,snow,0
558,"Natural Gas, Opal, $ per MMBtu-I",3.33,2017-12-29,1.2029723039923526,24.81,43.4,rain,
559,"Natural Gas, Opal, $ per MMBtu-I",4.99,2018-01-02,1.6074359097634274,3.86,30.67,,
560,"Natural Gas, Opal, $ per MMBtu-I",5.47,2018-01-03,1.6992786164338898,7.23,36.03,,
561,"Natural Gas, Opal, $ per MMBtu-I",3.27,2018-01-04,1.184789984909162,16.9,38.62,,
562,"Natural Gas, Opal, $ per MMBtu-I",2.46,2018-01-05,0.9001613499442714,18.3,41.64,,
563,"Natural Gas, Opal, $ per MMBtu-I",2.47,2018-01-08,0.9042181506398859,28.19,38.15,,
564,"Natural Gas, Opal, $ per MMBtu-I",2.46,2018-01-09,0.9001613499442714,32.66,36.03,snow,0.117
565,"Natural Gas, Opal, $ per MMBtu-I",2.58,2018-01-10,0.9477893989335261,13.46,33.13,snow,0.268
566,"Natural Gas, Opal, $ per MMBtu-I",2.78,2018-01-11,1.0224509277025455,28.9,29.31,,
567,"Natural Gas, Opal, $ per MMBtu-I",2.94,2018-01-12,1.0784095813505903,23.75,33.52,snow,0.014
568,"Natural Gas, Opal, $ per MMBtu-I",3.7,2018-01-16,1.308332819650179,16.53,30.92,,
569,"Natural Gas, Opal, $ per MMBtu-I",2.93,2018-01-17,1.075002423028976,18.17,37.25,,
570,"Natural Gas, Opal, $ per MMBtu-I",2.76,2018-01-18,1.0152306797290584,26.14,40.99,snow,0
571,"Natural Gas, Opal, $ per MMBtu-I",2.72,2018-01-19,1.000631880307906,18.95,39.19,snow,0.045
572,"Natural Gas, Opal, $ per MMBtu-I",2.78,2018-01-22,1.0224509277025455,9.7,19.81,,
573,"Natural Gas, Opal, $ per MMBtu-I",2.79,2018-01-23,1.0260415958332743,4.18,26.78,snow,0.091
574,"Natural Gas, Opal, $ per MMBtu-I",2.96,2018-01-24,1.085189268335969,9.58,30.39,,
575,"Natural Gas, Opal, $ per MMBtu-I",2.94,2018-01-25,1.0784095813505903,11.73,29.37,,
576,"Natural Gas, Opal, $ per MMBtu-I",2.81,2018-01-26,1.0331844833456545,12.59,24.14,,
577,"Natural Gas, Opal, $ per MMBtu-I",2.66,2018-01-29,0.9783261227936078,28.07,41.52,,
578,"Natural Gas, Opal, $ per MMBtu-I",2.59,2018-01-30,0.9516578757114463,30.24,42.28,,
579,"Natural Gas, Opal, $ per MMBtu-I",2.43,2018-01-31,0.8878912573524571,22.73,31.02,,
580,"Natural Gas, Opal, $ per MMBtu-I",2.25,2018-02-01,0.8109302162163288,27.34,33.45,,
581,"Natural Gas, Opal, $ per MMBtu-I",1.91,2018-02-02,0.6471032420585384,32.64,35.99,rain,
582,"Natural Gas, Opal, $ per MMBtu-I",1.98,2018-02-05,0.6830968447064438,21.83,35.29,snow,0.26
583,"Natural Gas, Opal, $ per MMBtu-I",2.09,2018-02-06,0.7371640659767196,24.9,32.9,snow,0.037
584,"Natural Gas, Opal, $ per MMBtu-I",2.07,2018-02-07,0.7275486072772777,27.87,33.88,,
585,"Natural Gas, Opal, $ per MMBtu-I",2.21,2018-02-08,0.7929925155296614,35.48,42.8,,
586,"Natural Gas, Opal, $ per MMBtu-I",2.3,2018-02-09,0.8329091229351039,16.71,39.17,,
587,"Natural Gas, Opal, $ per MMBtu-I",2.34,2018-02-12,0.85015092936961,11.77,32.3,,
588,"Natural Gas, Opal, $ per MMBtu-I",2.33,2018-02-13,0.8458682675776092,14,34.42,snow,0
589,"Natural Gas, Opal, $ per MMBtu-I",2.28,2018-02-14,0.8241754429663494,19.15,33.21,,
590,"Natural Gas, Opal, $ per MMBtu-I",2.3,2018-02-15,0.8329091229351039,6.73,24.51,,
591,"Natural Gas, Opal, $ per MMBtu-I",2.38,2018-02-16,0.8671004876833833,20.2,25.2,,
592,"Natural Gas, Opal, $ per MMBtu-I",3.12,2018-02-20,1.1378330018213911,-15.34,10.42,snow,0.328
593,"Natural Gas, Opal, $ per MMBtu-I",3.01,2018-02-21,1.1019400787607843,-10.79,11.51,snow,0.524
594,"Natural Gas, Opal, $ per MMBtu-I",2.77,2018-02-22,1.0188473201992472,3.54,14.78,,
595,"Natural Gas, Opal, $ per MMBtu-I",2.33,2018-02-23,0.8458682675776092,-3.18,19.26,snow,0.419
596,"Natural Gas, Opal, $ per MMBtu-I",2.39,2018-02-26,0.8712933659434193,16.08,28.39,,
597,"Natural Gas, Opal, $ per MMBtu-I",2.22,2018-02-27,0.7975071958841882,5.35,30.46,snow,0.405
598,"Natural Gas, Opal, $ per MMBtu-I",2.26,2018-02-28,0.8153648132841944,3.16,24.15,snow,0.052
599,"Natural Gas, Opal, $ per MMBtu-I",2.26,2018-03-01,0.8153648132841944,14.92,30.85,,
600,"Natural Gas, Opal, $ per MMBtu-I",2.34,2018-03-02,0.85015092936961,18.57,36.46,snow,0
601,"Natural Gas, Opal, $ per MMBtu-I",2.36,2018-03-05,0.8586616190375187,14.11,22.74,,
602,"Natural Gas, Opal, $ per MMBtu-I",2.42,2018-03-06,0.883767540168595,-0.63,28.9,snow,0.016
603,"Natural Gas, Opal, $ per MMBtu-I",2.38,2018-03-07,0.8671004876833833,10.81,37.48,,
604,"Natural Gas, Opal, $ per MMBtu-I",2.18,2018-03-08,0.7793248768009977,25.69,41.59,,
605,"Natural Gas, Opal, $ per MMBtu-I",2.1,2018-03-09,0.7419373447293773,24.25,40.25,,
606,"Natural Gas, Opal, $ per MMBtu-I",2.33,2018-03-12,0.8458682675776092,21.84,45.79,,
607,"Natural Gas, Opal, $ per MMBtu-I",2.3,2018-03-13,0.8329091229351039,26.76,49.44,,
608,"Natural Gas, Opal, $ per MMBtu-I",2.18,2018-03-14,0.7793248768009977,27.06,49.49,rain,
609,"Natural Gas, Opal, $ per MMBtu-I",2.17,2018-03-15,0.7747271675523681,23.45,34.85,snow,0.15
610,"Natural Gas, Opal, $ per MMBtu-I",2.1,2018-03-16,0.7419373447293773,26.78,37.5,snow,0.126
611,"Natural Gas, Opal, $ per MMBtu-I",2.09,2018-03-19,0.7371640659767196,18.43,33.12,snow,0.076
612,"Natural Gas, Opal, $ per MMBtu-I",2.08,2018-03-20,0.7323678937132266,25.41,36.32,snow,0.009
613,"Natural Gas, Opal, $ per MMBtu-I",2.02,2018-03-21,0.7030975114131134,28.51,41.55,snow,0.055
614,"Natural Gas, Opal, $ per MMBtu-I",2.07,2018-03-22,0.7275486072772777,31.57,46.39,rain,
615,"Natural Gas, Opal, $ per MMBtu-I",2.01,2018-03-23,0.6981347220709843,20.96,40.63,snow,0.314
616,"Natural Gas, Opal, $ per MMBtu-I",1.93,2018-03-26,0.6575200029167941,13.25,,,
617,"Natural Gas, Opal, $ per MMBtu-I",1.96,2018-03-27,0.6729444732424258,31.2,37.62,,
618,"Natural Gas, Opal, $ per MMBtu-I",1.98,2018-03-28,0.6830968447064438,19.89,38.24,snow,0
619,"Natural Gas, Opal, $ per MMBtu-I",1.91,2018-03-29,0.6471032420585384,23.21,39.39,,
620,"Natural Gas, Opal, $ per MMBtu-I",1.95,2018-04-02,0.6678293725756554,4.98,40.98,rain,
621,"Natural Gas, Opal, $ per MMBtu-I",2.02,2018-04-03,0.7030975114131134,22.12,34.7,,
622,"Natural Gas, Opal, $ per MMBtu-I",2.17,2018-04-04,0.7747271675523681,27.64,39.76,rain,
623,"Natural Gas, Opal, $ per MMBtu-I",2.18,2018-04-05,0.7793248768009977,35.08,46.92,,
624,"Natural Gas, Opal, $ per MMBtu-I",2.0,2018-04-06,0.6931471805599453,35.08,43.4,rain,
625,"Natural Gas, Opal, $ per MMBtu-I",2.06,2018-04-09,0.7227059828014898,22.46,44.61,rain,
626,"Natural Gas, Opal, $ per MMBtu-I",2.07,2018-04-10,0.7275486072772777,35.63,54.06,,
627,"Natural Gas, Opal, $ per MMBtu-I",2.08,2018-04-11,0.7323678937132266,36.45,51.65,rain,
628,"Natural Gas, Opal, $ per MMBtu-I",2.14,2018-04-12,0.7608058290337602,20.43,37.38,rain,
629,"Natural Gas, Opal, $ per MMBtu-I",2.19,2018-04-13,0.7839015438284094,19.03,32.26,snow,0.022
630,"Natural Gas, Opal, $ per MMBtu-I",2.32,2018-04-16,0.8415671856782185,24.27,58,,
631,"Natural Gas, Opal, $ per MMBtu-I",2.18,2018-04-17,0.7793248768009977,11.69,32.29,,
632,"Natural Gas, Opal, $ per MMBtu-I",2.01,2018-04-18,0.6981347220709843,31.07,46.19,,
633,"Natural Gas, Opal, $ per MMBtu-I",1.9,2018-04-19,0.6418538861723947,36.3,53.53,,
634,"Natural Gas, Opal, $ per MMBtu-I",1.8,2018-04-20,0.5877866649021191,25.68,54.83,rain,
635,"Natural Gas, Opal, $ per MMBtu-I",1.92,2018-04-23,0.6523251860396901,26.84,48.38,rain,
636,"Natural Gas, Opal, $ per MMBtu-I",2.05,2018-04-24,0.7178397931503168,21.74,48.26,,
637,"Natural Gas, Opal, $ per MMBtu-I",2.01,2018-04-25,0.6981347220709843,27.57,57.97,,
638,"Natural Gas, Opal, $ per MMBtu-I",1.93,2018-04-26,0.6575200029167941,30.43,62.33,,
639,"Natural Gas, Opal, $ per MMBtu-I",1.76,2018-04-27,0.5653138090500605,40.67,67.87,,
640,"Natural Gas, Opal, $ per MMBtu-I",1.83,2018-04-30,0.6043159668533296,23.93,37.55,rain,
641,"Natural Gas, Opal, $ per MMBtu-I",1.8,2018-05-01,0.5877866649021191,31.2,47.55,,
642,"Natural Gas, Opal, $ per MMBtu-I",1.83,2018-05-02,0.6043159668533296,28.29,43.76,rain,
643,"Natural Gas, Opal, $ per MMBtu-I",1.75,2018-05-03,0.5596157879354227,27.05,54.28,,
644,"Natural Gas, Opal, $ per MMBtu-I",1.76,2018-05-04,0.5653138090500605,32.74,60.55,,
645,"Natural Gas, Opal, $ per MMBtu-I",1.98,2018-05-07,0.6830968447064438,30.89,65.58,,
646,"Natural Gas, Opal, $ per MMBtu-I",1.96,2018-05-08,0.6729444732424258,36.52,66.55,,
647,"Natural Gas, Opal, $ per MMBtu-I",1.75,2018-05-09,0.5596157879354227,45.71,70.18,,
648,"Natural Gas, Opal, $ per MMBtu-I",1.7,2018-05-10,0.5306282510621704,38.01,56.61,rain,
649,"Natural Gas, Opal, $ per MMBtu-I",1.65,2018-05-11,0.5007752879124892,37.08,43.57,rain,
650,"Natural Gas, Opal, $ per MMBtu-I",1.76,2018-05-14,0.5653138090500605,35.79,58.18,,
651,"Natural Gas, Opal, $ per MMBtu-I",1.79,2018-05-15,0.5822156198526637,34.47,61.35,rain,
652,"Natural Gas, Opal, $ per MMBtu-I",1.81,2018-05-16,0.5933268452777344,38.61,65.06,,
653,"Natural Gas, Opal, $ per MMBtu-I",1.77,2018-05-17,0.5709795465857378,36.88,59.58,rain,
654,"Natural Gas, Opal, $ per MMBtu-I",1.71,2018-05-18,0.5364933705145685,38.9,56.82,rain,
655,"Natural Gas, Opal, $ per MMBtu-I",1.81,2018-05-21,0.5933268452777344,39.79,64.43,rain,
656,"Natural Gas, Opal, $ per MMBtu-I",1.79,2018-05-22,0.5822156198526637,36.58,55.48,rain,
657,"Natural Gas, Opal, $ per MMBtu-I",1.89,2018-05-23,0.636576829071551,37.28,57.39,rain,
658,"Natural Gas, Opal, $ per MMBtu-I",1.93,2018-05-24,0.6575200029167941,39.01,66.19,,
659,"Natural Gas, Opal, $ per MMBtu-I",1.93,2018-05-25,0.6575200029167941,39.65,73.18,,
660,"Natural Gas, Opal, $ per MMBtu-I",2.04,2018-05-29,0.712949807856125,37.45,60.41,,
661,"Natural Gas, Opal, $ per MMBtu-I",2.04,2018-05-30,0.712949807856125,45.37,68.22,rain,
662,"Natural Gas, Opal, $ per MMBtu-I",2.22,2018-05-31,0.7975071958841882,40.77,68.94,rain,
663,"Natural Gas, Opal, $ per MMBtu-I",2.31,2018-06-01,0.8372475245337022,28.9,52.07,rain,
664,"Natural Gas, Opal, $ per MMBtu-I",2.46,2018-06-04,0.9001613499442714,41.62,76.97,,
665,"Natural Gas, Opal, $ per MMBtu-I",2.38,2018-06-05,0.8671004876833833,41.39,74.73,,
666,"Natural Gas, Opal, $ per MMBtu-I",2.31,2018-06-06,0.8372475245337022,45.31,76.04,,
667,"Natural Gas, Opal, $ per MMBtu-I",2.44,2018-06-07,0.8919980393051105,41.37,74.49,,
668,"Natural Gas, Opal, $ per MMBtu-I",2.19,2018-06-08,0.7839015438284094,41.2,73.97,,
669,"Natural Gas, Opal, $ per MMBtu-I",2.55,2018-06-11,0.9360933591703348,33.11,61.82,,
670,"Natural Gas, Opal, $ per MMBtu-I",2.47,2018-06-12,0.9042181506398859,37.26,68.87,,
671,"Natural Gas, Opal, $ per MMBtu-I",2.4,2018-06-13,0.8754687373538999,42.08,78.05,,
672,"Natural Gas, Opal, $ per MMBtu-I",2.33,2018-06-14,0.8458682675776092,43.4,75.66,,
673,"Natural Gas, Opal, $ per MMBtu-I",2.08,2018-06-15,0.7323678937132266,42.64,71.22,,
674,"Natural Gas, Opal, $ per MMBtu-I",2.3,2018-06-18,0.8329091229351039,41.56,58.98,rain,
675,"Natural Gas, Opal, $ per MMBtu-I",2.3,2018-06-19,0.8329091229351039,38.77,59.65,rain,
676,"Natural Gas, Opal, $ per MMBtu-I",2.41,2018-06-20,0.8796267475025636,41.83,66.24,,
677,"Natural Gas, Opal, $ per MMBtu-I",2.26,2018-06-21,0.8153648132841944,44.64,73.87,,
678,"Natural Gas, Opal, $ per MMBtu-I",1.98,2018-06-22,0.6830968447064438,40.59,67,,
679,"Natural Gas, Opal, $ per MMBtu-I",1.88,2018-06-25,0.6312717768418578,43.33,74.55,,
680,"Natural Gas, Opal, $ per MMBtu-I",1.91,2018-06-26,0.6471032420585384,44.5,76.81,,
681,"Natural Gas, Opal, $ per MMBtu-I",1.9,2018-06-27,0.6418538861723947,41.37,81.1,,
682,"Natural Gas, Opal, $ per MMBtu-I",2.22,2018-06-28,0.7975071958841882,45.02,78.5,,
683,"Natural Gas, Opal, $ per MMBtu-I",2.26,2018-06-29,0.8153648132841944,39.02,62.44,,
684,"Natural Gas, Opal, $ per MMBtu-I",2.38,2018-07-02,0.8671004876833833,44.87,75.68,,
685,"Natural Gas, Opal, $ per MMBtu-I",2.34,2018-07-03,0.85015092936961,39.97,65.38,,
686,"Natural Gas, Opal, $ per MMBtu-I",2.61,2018-07-05,0.959350221334602,52.25,80.91,,
687,"Natural Gas, Opal, $ per MMBtu-I",2.42,2018-07-06,0.883767540168595,48.24,85.31,,
688,"Natural Gas, Opal, $ per MMBtu-I",2.45,2018-07-09,0.8960880245566357,52.13,82.32,rain,
689,"Natural Gas, Opal, $ per MMBtu-I",2.4,2018-07-10,0.8754687373538999,55.25,82.81,,
690,"Natural Gas, Opal, $ per MMBtu-I",2.5,2018-07-11,0.9162907318741551,47.6,77.85,rain,
691,"Natural Gas, Opal, $ per MMBtu-I",2.54,2018-07-12,0.9321640810304452,44.97,78.65,,
692,"Natural Gas, Opal, $ per MMBtu-I",2.53,2018-07-13,0.9282193027394288,48.42,82.32,,
693,"Natural Gas, Opal, $ per MMBtu-I",2.52,2018-07-16,0.9242589015233319,50.36,79.77,rain,
694,"Natural Gas, Opal, $ per MMBtu-I",2.57,2018-07-17,0.9439058989071284,45.05,77.96,rain,
695,"Natural Gas, Opal, $ per MMBtu-I",2.53,2018-07-18,0.9282193027394288,45.38,80.47,,
696,"Natural Gas, Opal, $ per MMBtu-I",2.47,2018-07-19,0.9042181506398859,49.08,81.62,,
697,"Natural Gas, Opal, $ per MMBtu-I",2.47,2018-07-20,0.9042181506398859,51.37,82.37,,
698,"Natural Gas, Opal, $ per MMBtu-I",2.58,2018-07-23,0.9477893989335261,44.65,77.75,rain,
699,"Natural Gas, Opal, $ per MMBtu-I",2.5,2018-07-24,0.9162907318741551,49.94,82.64,,
700,"Natural Gas, Opal, $ per MMBtu-I",2.52,2018-07-25,0.9242589015233319,40.92,78.82,rain,
701,"Natural Gas, Opal, $ per MMBtu-I",2.49,2018-07-26,0.9122827104766164,42.54,80.41,rain,
702,"Natural Gas, Opal, $ per MMBtu-I",2.48,2018-07-27,0.9082585601768908,48.19,79.2,rain,
703,"Natural Gas, Opal, $ per MMBtu-I",2.53,2018-07-30,0.9282193027394288,42.61,80.07,,
704,"Natural Gas, Opal, $ per MMBtu-I",2.46,2018-07-31,0.9001613499442714,52.75,82.81,,
705,"Natural Gas, Opal, $ per MMBtu-I",2.58,2018-08-01,0.9477893989335261,49.02,81.34,rain,
706,"Natural Gas, Opal, $ per MMBtu-I",2.56,2018-08-02,0.9400072584914712,50.91,77.05,rain,
707,"Natural Gas, Opal, $ per MMBtu-I",2.6,2018-08-03,0.9555114450274363,40.86,78.1,,
708,"Natural Gas, Opal, $ per MMBtu-I",2.69,2018-08-06,0.9895411936137477,38.34,75.68,,
709,"Natural Gas, Opal, $ per MMBtu-I",2.7,2018-08-07,0.9932517730102834,41,78.19,,
710,"Natural Gas, Opal, $ per MMBtu-I",2.74,2018-08-08,1.007957920399979,46.45,81.39,,
711,"Natural Gas, Opal, $ per MMBtu-I",2.68,2018-08-09,0.9858167945227654,55.44,85.29,,
712,"Natural Gas, Opal, $ per MMBtu-I",2.54,2018-08-10,0.9321640810304452,46.83,86.19,,
713,"Natural Gas, Opal, $ per MMBtu-I",2.56,2018-08-13,0.9400072584914712,50.72,80.51,,
714,"Natural Gas, Opal, $ per MMBtu-I",2.74,2018-08-14,1.007957920399979,38.25,79.53,,
715,"Natural Gas, Opal, $ per MMBtu-I",2.72,2018-08-15,1.000631880307906,43.39,80.46,,
716,"Natural Gas, Opal, $ per MMBtu-I",2.71,2018-08-16,0.9969486348916096,45.11,79.23,,
717,"Natural Gas, Opal, $ per MMBtu-I",2.61,2018-08-17,0.959350221334602,44.26,81.1,,
718,"Natural Gas, Opal, $ per MMBtu-I",2.7,2018-08-20,0.9932517730102834,47.64,72.96,rain,
719,"Natural Gas, Opal, $ per MMBtu-I",2.63,2018-08-21,0.9669838461896731,48.03,69.75,,
720,"Natural Gas, Opal, $ per MMBtu-I",2.51,2018-08-22,0.9202827531436925,38.63,63.39,rain,
721,"Natural Gas, Opal, $ per MMBtu-I",2.34,2018-08-23,0.85015092936961,37.72,70.54,rain,
722,"Natural Gas, Opal, $ per MMBtu-I",2.3,2018-08-24,0.8329091229351039,40.03,74.77,,
723,"Natural Gas, Opal, $ per MMBtu-I",2.31,2018-08-27,0.8372475245337022,33.53,56.87,rain,
724,"Natural Gas, Opal, $ per MMBtu-I",2.34,2018-08-28,0.85015092936961,30.46,65.63,,
725,"Natural Gas, Opal, $ per MMBtu-I",2.31,2018-08-29,0.8372475245337022,40.71,72.76,rain,
726,"Natural Gas, Opal, $ per MMBtu-I",2.31,2018-08-30,0.8372475245337022,41.53,76.57,,
727,"Natural Gas, Opal, $ per MMBtu-I",2.3,2018-08-31,0.8329091229351039,35.19,72.35,,
728,"Natural Gas, Opal, $ per MMBtu-I",2.3,2018-09-04,0.8329091229351039,40.43,74.97,rain,
729,"Natural Gas, Opal, $ per MMBtu-I",2.35,2018-09-05,0.8544153281560676,39.18,75.99,rain,
730,"Natural Gas, Opal, $ per MMBtu-I",2.46,2018-09-06,0.9001613499442714,46.11,73.99,rain,
731,"Natural Gas, Opal, $ per MMBtu-I",2.38,2018-09-07,0.8671004876833833,41.92,75.8,rain,
732,"Natural Gas, Opal, $ per MMBtu-I",2.33,2018-09-10,0.8458682675776092,36.35,76.76,,
733,"Natural Gas, Opal, $ per MMBtu-I",2.31,2018-09-11,0.8372475245337022,35.16,74.06,,
734,"Natural Gas, Opal, $ per MMBtu-I",2.27,2018-09-12,0.8197798314933114,33.63,71.38,rain,
735,"Natural Gas, Opal, $ per MMBtu-I",2.23,2018-09-13,0.8020015854720274,31.67,68.02,,
736,"Natural Gas, Opal, $ per MMBtu-I",2.12,2018-09-14,0.7514160886839212,34.83,73.84,rain,
737,"Natural Gas, Opal, $ per MMBtu-I",2.34,2018-09-17,0.85015092936961,38.8,73.96,rain,
738,"Natural Gas, Opal, $ per MMBtu-I",2.45,2018-09-18,0.8960880245566357,33.78,73.8,rain,
739,"Natural Gas, Opal, $ per MMBtu-I",2.26,2018-09-19,0.8153648132841944,37.53,72.94,rain,
740,"Natural Gas, Opal, $ per MMBtu-I",2.19,2018-09-20,0.7839015438284094,26.06,60.27,,
741,"Natural Gas, Opal, $ per MMBtu-I",2.34,2018-09-21,0.85015092936961,32.27,69.02,rain,
742,"Natural Gas, Opal, $ per MMBtu-I",2.48,2018-09-24,0.9082585601768908,21.36,57.63,,
